year,date,transect,pointno,pellet.count
2015,2015-04-11,F,18,0
2015,2015-04-11,F,19,0
2015,2015-04-11,F,20,0
2015,2015-04-11,F,21,0
2015,2015-04-11,F,22,2
2015,2015-04-11,F,23,1
2015,2015-04-11,F,24,0
2015,2015-04-11,F,25,0
2015,2015-04-11,F,26,0
2015,2015-04-11,F,27,0
2015,2015-04-11,F,28,0
2015,2015-04-11,F,29,0
2015,2015-04-11,F,30,0
2015,2015-04-11,F,31,0
2015,2015-04-11,F,32,0
2015,2015-04-11,F,33,0
2015,2015-04-11,F,34,0
2015,2015-04-11,F,35,0
2015,2015-04-11,F,36,0
2015,2015-04-11,F,37,0
2015,2015-04-11,F,38,0
2015,2015-04-11,F,39,0
2015,2015-04-11,F,40,0
2015,2015-04-11,F,41,0
2015,2015-04-11,F,42,0
2015,2015-04-11,F,43,0
2015,2015-04-11,F,44,0
2015,2015-04-11,F,45,0
2015,2015-04-11,F,46,0
2015,2015-04-11,F,47,0
2015,2015-04-11,F,48,0
2015,2015-04-11,F,49,2
2015,2015-04-11,F,50,0
2015,2015-04-11,F,51,0
2015,2015-04-11,F,52,0
2015,2015-04-11,F,53,0
2015,2015-04-11,F,54,0
2015,2015-04-11,F,55,0
2015,2015-04-11,F,56,0
2015,2015-04-11,F,57,0
2015,2015-04-11,F,58,0
2015,2015-04-11,F,59,0
2015,2015-04-11,F,60,0
2015,2015-04-11,F,61,0
2017,2017-04-02,E,1,0
2017,2017-04-02,E,2,0
2017,2017-04-02,E,3,0
2017,2017-04-02,E,4,0
2017,2017-04-02,E,5,0
2017,2017-04-02,E,6,0
2017,2017-04-02,E,7,0
2017,2017-04-02,E,8,0
2017,2017-04-02,E,9,0
2017,2017-04-02,E,10,0
2017,2017-04-02,E,11,0
2017,2017-04-02,E,12,0
2017,2017-04-02,E,13,0
2017,2017-04-02,E,14,0
2017,2017-04-02,E,15,0
2017,2017-04-02,E,16,1
2017,2017-04-02,E,17,0
2017,2017-04-02,E,18,0
2017,2017-04-02,E,19,0
2017,2017-04-02,E,20,0
2017,2017-04-02,E,21,0
2017,2017-04-02,E,22,0
2017,2017-04-02,E,23,0
2017,2017-04-02,E,24,0
2017,2017-04-02,E,25,0
2017,2017-04-02,E,26,0
2017,2017-04-02,E,27,0
2017,2017-04-02,E,28,0
2017,2017-04-02,E,29,0
2017,2017-04-02,E,30,0
2017,2017-04-02,E,31,0
2017,2017-04-02,E,32,0
2017,2017-04-02,E,33,0
2017,2017-04-02,E,34,0
2017,2017-04-02,E,35,0
2017,2017-04-02,E,36,0
2017,2017-04-02,E,37,0
2017,2017-04-02,E,38,1
2017,2017-04-02,E,39,0
2017,2017-04-02,E,40,0
2017,2017-04-02,E,41,0
2017,2017-04-02,E,42,0
2017,2017-04-02,E,43,0
2017,2017-04-02,E,44,0
2017,2017-04-02,E,45,0
2017,2017-04-02,NA,1,0
2017,2017-04-02,NA,2,0
2017,2017-04-02,NA,3,0
2017,2017-04-02,NA,4,0
2017,2017-04-02,NA,5,0
2017,2017-04-02,NA,6,0
2017,2017-04-02,NA,7,0
2017,2017-04-02,NA,8,0
2017,2017-04-02,NA,9,0
2017,2017-04-02,NA,10,0
2017,2017-04-02,NA,11,0
2017,2017-04-02,NA,12,0
2017,2017-04-02,NA,13,0
2017,2017-04-02,NA,14,0
2017,2017-04-02,NA,15,0
2017,2017-04-02,NA,16,0
2017,2017-04-02,NA,17,0
2017,2017-04-02,NA,18,0
2017,2017-04-02,NA,19,0
2017,2017-04-02,NA,20,0
2017,2017-04-02,NA,21,1
2017,2017-04-02,NA,22,1
2017,2017-04-02,NA,23,0
2017,2017-04-02,NA,24,0
2017,2017-04-02,NA,25,0
2017,2017-04-02,NA,26,0
2017,2017-04-02,NA,27,0
2017,2017-04-02,NA,28,0
2017,2017-04-02,NA,29,0
2017,2017-04-02,NA,30,0
2017,2017-04-02,NA,31,0
2017,2017-04-02,NA,32,0
2017,2017-04-02,NA,33,0
2017,2017-04-02,NA,34,0
2017,2017-04-02,NA,35,0
2017,2017-04-02,NA,36,0
2017,2017-04-02,NA,37,0
2017,2017-04-02,NA,38,0
2017,2017-04-02,NA,39,0
2017,2017-04-02,NA,40,0
2017,2017-04-02,G,1,0
2017,2017-04-02,G,2,0
2017,2017-04-02,G,3,0
2017,2017-04-02,G,4,0
2017,2017-04-02,G,5,0
2017,2017-04-02,G,6,0
2017,2017-04-02,G,7,1
2017,2017-04-02,G,8,0
2017,2017-04-02,G,9,3
2017,2017-04-02,G,10,0
2017,2017-04-02,G,11,0
2017,2017-04-02,G,12,0
2017,2017-04-02,G,13,0
2017,2017-04-02,G,14,0
2017,2017-04-02,G,15,0
2017,2017-04-02,G,16,0
2017,2017-04-02,G,17,0
2017,2017-04-02,G,18,0
2017,2017-04-02,G,19,0
2017,2017-04-02,G,20,0
2017,2017-04-02,G,21,0
2017,2017-04-02,G,22,0
2017,2017-04-02,G,23,0
2017,2017-04-02,G,24,0
2017,2017-04-02,G,25,0
2017,2017-04-02,G,26,0
2017,2017-04-02,G,27,0
2017,2017-04-02,G,28,0
2017,2017-04-02,G,29,0
2017,2017-04-02,G,30,0
2017,2017-04-02,G,31,0
2017,2017-04-02,G,32,3
2017,2017-04-02,G,33,0
2017,2017-04-02,G,34,0
2017,2017-04-02,G,35,0
2017,2017-04-02,G,36,0
2017,2017-04-02,G,37,0
2017,2017-04-02,G,38,0
2017,2017-04-02,G,39,0
2017,2017-04-02,G,40,0
2017,2017-04-02,G,41,0
2017,2017-04-02,G,42,0
2017,2017-04-02,G,43,0
2017,2017-04-02,G,44,0
2017,2017-04-02,F,1,0
2017,2017-04-02,F,2,0
2017,2017-04-02,F,3,1
2017,2017-04-02,F,4,0
2017,2017-04-02,F,5,0
2017,2017-04-02,F,6,0
2017,2017-04-02,F,7,0
2017,2017-04-02,F,8,0
2017,2017-04-02,F,9,0
2017,2017-04-02,F,10,0
2017,2017-04-02,F,11,0
2017,2017-04-02,F,12,0
2017,2017-04-02,F,13,1
2017,2017-04-02,F,14,0
2017,2017-04-02,F,15,0
2017,2017-04-02,F,16,0
2017,2017-04-02,F,17,0
2017,2017-04-02,F,18,0
2017,2017-04-02,F,19,0
2017,2017-04-02,F,20,0
2017,2017-04-02,F,21,0
2017,2017-04-02,F,22,0
2017,2017-04-02,F,23,0
2017,2017-04-02,F,24,0
2017,2017-04-02,F,25,0
2017,2017-04-02,F,26,0
2017,2017-04-02,F,27,0
2017,2017-04-02,F,28,0
2017,2017-04-02,F,29,0
2017,2017-04-02,F,30,0
2017,2017-04-02,F,31,0
2017,2017-04-02,F,32,0
2017,2017-04-02,F,33,0
2017,2017-04-02,F,34,0
2017,2017-04-02,F,35,0
2017,2017-04-02,F,36,0
2017,2017-04-02,F,37,0
2017,2017-04-02,F,38,0
2017,2017-04-02,F,39,0
2017,2017-04-02,F,40,0
2017,2017-04-02,F,41,0
2017,2017-04-02,F,42,0
2017,2017-04-02,F,43,0
2017,2017-04-02,F,44,0
2017,2017-04-02,NA,1,0
2017,2017-04-02,NA,2,0
2017,2017-04-02,NA,3,0
2017,2017-04-02,NA,4,0
2017,2017-04-02,NA,5,0
2017,2017-04-02,NA,6,0
2017,2017-04-02,NA,7,1
2017,2017-04-02,NA,8,1
2017,2017-04-02,NA,9,0
2017,2017-04-02,NA,10,0
2017,2017-04-02,NA,11,0
2017,2017-04-02,NA,12,0
2017,2017-04-02,NA,13,0
2017,2017-04-02,NA,14,0
2017,2017-04-02,NA,15,0
2017,2017-04-02,NA,16,2
2017,2017-04-02,NA,17,0
2017,2017-04-02,NA,18,1
2017,2017-04-02,NA,19,0
2017,2017-04-02,NA,20,0
2017,2017-04-02,NA,21,0
2017,2017-04-02,NA,22,0
2017,2017-04-02,NA,23,0
2017,2017-04-02,NA,24,0
2017,2017-04-02,NA,25,0
2017,2017-04-02,NA,26,0
2017,2017-04-02,NA,27,0
2017,2017-04-02,NA,28,0
2017,2017-04-02,NA,29,0
2017,2017-04-02,NA,30,0
2017,2017-04-02,NA,31,0
2017,2017-04-02,NA,32,0
2017,2017-04-02,NA,33,0
2017,2017-04-02,NA,34,0
2017,2017-04-02,NA,35,0
2017,2017-04-02,NA,36,0
2017,2017-04-02,NA,37,0
2017,2017-04-02,NA,38,0
2017,2017-04-02,NA,39,0
2017,2017-04-02,NA,40,0
2017,2017-04-02,NA,41,0
2017,2017-04-02,NA,42,0
2017,2017-04-02,NA,43,0
2017,2017-04-02,NA,44,0
2017,2017-04-02,NA,45,0
2017,2017-04-02,NA,46,0
2017,2017-04-02,NA,47,0
2017,2017-04-02,NA,48,0
2017,2017-04-02,NA,49,0
2017,2017-04-02,NA,50,0
2017,2017-04-02,NA,51,0
2017,2017-04-02,NA,52,0
2017,2017-04-02,NA,53,0
2017,2017-04-02,NA,54,0
2017,2017-04-02,NA,55,0
2017,2017-04-02,NA,1,0
2017,2017-04-02,NA,2,0
2017,2017-04-02,NA,3,0
2017,2017-04-02,NA,4,1
2017,2017-04-02,NA,5,0
2017,2017-04-02,NA,6,1
2017,2017-04-02,NA,7,0
2017,2017-04-02,NA,8,0
2017,2017-04-02,NA,9,0
2017,2017-04-02,NA,10,0
2017,2017-04-02,NA,11,0
2017,2017-04-02,NA,12,0
2017,2017-04-02,NA,13,0
2017,2017-04-02,NA,14,0
2017,2017-04-02,NA,15,0
2017,2017-04-02,NA,16,0
2017,2017-04-02,NA,17,0
2017,2017-04-02,NA,18,0
2017,2017-04-02,NA,19,0
2017,2017-04-02,NA,20,0
2017,2017-04-02,NA,21,0
2017,2017-04-02,NA,22,0
2017,2017-04-02,NA,23,0
2017,2017-04-02,NA,24,0
2017,2017-04-02,NA,25,0
2017,2017-04-02,NA,26,1
2017,2017-04-02,NA,27,1
2017,2017-04-02,NA,28,2
2017,2017-04-02,NA,29,0
2017,2017-04-02,NA,30,0
2017,2017-04-02,NA,31,1
2017,2017-04-02,NA,32,0
2017,2017-04-02,NA,33,0
2017,2017-04-02,NA,1,0
2017,2017-04-02,NA,2,0
2017,2017-04-02,NA,3,0
2017,2017-04-02,NA,4,0
2017,2017-04-02,NA,5,0
2017,2017-04-02,NA,6,0
2017,2017-04-02,NA,7,0
2017,2017-04-02,NA,8,0
2017,2017-04-02,NA,9,0
2017,2017-04-02,NA,10,0
2017,2017-04-02,NA,11,0
2017,2017-04-02,NA,12,0
2017,2017-04-02,NA,13,0
2017,2017-04-02,NA,14,0
2017,2017-04-02,NA,15,0
2017,2017-04-02,NA,16,0
2017,2017-04-02,NA,17,0
2017,2017-04-02,NA,18,0
2017,2017-04-02,NA,1,0
2017,2017-04-02,NA,2,0
2017,2017-04-02,NA,3,0
2017,2017-04-02,NA,4,0
2017,2017-04-02,NA,5,0
2017,2017-04-02,NA,6,0
2017,2017-04-02,NA,7,0
2017,2017-04-02,NA,8,0
2017,2017-04-02,NA,9,0
2017,2017-04-02,NA,10,0
2017,2017-04-02,NA,11,0
2017,2017-04-02,NA,12,0
2017,2017-04-02,NA,13,0
2017,2017-04-02,NA,14,0
2017,2017-04-02,NA,15,0
2017,2017-04-02,NA,16,0
2017,2017-04-02,NA,17,0
2017,2017-04-02,NA,18,0
2017,2017-04-02,NA,19,0
2017,2017-04-02,NA,20,0
2017,2017-04-02,NA,21,0
2017,2017-04-02,NA,1,0
2017,2017-04-02,NA,2,0
2017,2017-04-02,NA,3,0
2017,2017-04-02,NA,4,0
2017,2017-04-02,NA,5,0
2017,2017-04-02,NA,6,0
2017,2017-04-02,NA,7,0
2017,2017-04-02,NA,8,0
2017,2017-04-02,NA,9,0
2017,2017-04-02,NA,10,0
2017,2017-04-02,NA,11,0
2017,2017-04-02,NA,12,0
2017,2017-04-02,NA,13,0
2017,2017-04-02,NA,14,0
2017,2017-04-02,NA,15,0
2017,2017-04-02,NA,16,1
2017,2017-04-02,NA,17,0
2017,2017-04-02,NA,18,0
2017,2017-04-02,NA,19,1
2017,2017-04-02,NA,20,0
2017,2017-04-02,NA,21,0
2017,2017-04-02,NA,22,0
2017,2017-04-02,NA,23,0
2017,2017-04-02,NA,24,0
2017,2017-04-02,NA,25,0
2017,2017-04-02,NA,26,0
2017,2017-04-02,NA,1,0
2017,2017-04-02,NA,2,0
2017,2017-04-02,NA,3,0
2017,2017-04-02,NA,4,0
2017,2017-04-02,NA,5,0
2017,2017-04-02,NA,6,0
2017,2017-04-02,NA,7,0
2017,2017-04-02,NA,8,0
2017,2017-04-02,NA,9,0
2017,2017-04-02,NA,10,0
2017,2017-04-02,NA,11,0
2017,2017-04-02,NA,12,0
2017,2017-04-02,NA,13,0
2017,2017-04-02,NA,14,0
2017,2017-04-02,NA,15,0
2017,2017-04-02,NA,16,0
2017,2017-04-02,NA,17,0
2017,2017-04-02,NA,18,0
2017,2017-04-02,NA,19,0
2017,2017-04-02,NA,20,0
2017,2017-04-02,NA,21,0
2017,2017-04-02,NA,22,0
2017,2017-04-02,NA,23,0
2017,2017-04-02,NA,24,0
2017,2017-04-02,NA,25,0
2017,2017-04-02,NA,26,0
2017,2017-04-02,NA,27,0
2017,2017-04-02,NA,28,0
2017,2017-04-02,NA,29,0
2017,2017-04-02,NA,30,3
2017,2017-04-02,NA,31,0
2017,2017-04-02,NA,32,0
2017,2017-04-02,NA,33,0
2017,2017-04-02,NA,34,0
2017,2017-04-02,NA,35,0
2017,2017-04-02,NA,36,0
2017,2017-04-02,NA,37,0
2017,2017-04-02,NA,38,0
2017,2017-04-02,NA,39,0
2017,2017-04-02,NA,40,0
2017,2017-04-02,NA,41,0
2017,2017-04-02,NA,42,0
2017,2017-04-02,NA,43,0
2017,2017-04-02,NA,44,0
2017,2017-04-02,NA,45,0
2017,2017-04-02,NA,46,0
2017,2017-04-02,NA,47,0
2017,2017-04-02,NA,48,0
2017,2017-04-02,NA,49,0
2017,2017-04-02,NA,50,0
2017,2017-04-02,NA,51,0
2017,2017-04-02,NA,52,0
2017,2017-04-02,NA,53,0
2017,2017-04-02,NA,54,0
2017,2017-04-02,NA,1,0
2017,2017-04-02,NA,2,0
2017,2017-04-02,NA,3,0
2017,2017-04-02,NA,4,0
2017,2017-04-02,NA,5,0
2017,2017-04-02,NA,6,0
2017,2017-04-02,NA,7,0
2017,2017-04-02,NA,8,0
2017,2017-04-02,NA,9,0
2017,2017-04-02,NA,10,0
2017,2017-04-02,NA,11,0
2017,2017-04-02,NA,12,0
2017,2017-04-02,NA,13,0
2017,2017-04-02,NA,14,0
2017,2017-04-02,NA,15,0
2017,2017-04-02,NA,16,0
2017,2017-04-02,NA,17,0
2017,2017-04-02,NA,18,0
2017,2017-04-02,NA,19,0
2017,2017-04-02,NA,20,0
2017,2017-04-02,NA,21,0
2017,2017-04-02,NA,22,1
2017,2017-04-02,NA,23,0
2017,2017-04-02,NA,24,0
2017,2017-04-02,NA,25,1
2017,2017-04-02,NA,26,0
2017,2017-04-02,NA,27,0
2017,2017-04-02,NA,28,0
2017,2017-04-02,NA,29,0
2017,2017-04-02,NA,30,0
2017,2017-04-02,NA,31,0
2017,2017-04-02,NA,32,0
2017,2017-04-02,NA,33,0
2017,2017-04-02,NA,34,0
2017,2017-04-02,NA,35,0
2017,2017-04-02,NA,36,0
2017,2017-04-02,NA,37,0
2017,2017-04-02,NA,38,0
2017,2017-04-02,NA,39,0
2017,2017-04-02,NA,40,0
2017,2017-04-02,NA,41,0
2017,2017-04-02,NA,42,0
2017,2017-04-02,NA,43,0
2017,2017-04-02,NA,44,0
2017,2017-04-02,NA,45,0
2017,2017-04-02,NA,46,0
2017,2017-04-02,NA,47,1
2017,2017-04-02,NA,48,1
2017,2017-04-02,NA,49,0
2017,2017-04-02,NA,50,0
2017,2017-04-02,NA,51,0
2017,2017-04-02,NA,52,0
2017,2017-04-08,NA,1,0
2017,2017-04-08,NA,2,0
2017,2017-04-08,NA,3,0
2017,2017-04-08,NA,4,0
2017,2017-04-08,NA,5,0
2017,2017-04-08,NA,6,1
2017,2017-04-08,NA,7,0
2017,2017-04-08,NA,8,0
2017,2017-04-08,NA,9,0
2017,2017-04-08,NA,10,1
2017,2017-04-08,NA,11,0
2017,2017-04-08,NA,12,0
2017,2017-04-08,NA,13,0
2017,2017-04-08,NA,14,0
2017,2017-04-08,NA,15,0
2017,2017-04-08,NA,16,0
2017,2017-04-08,NA,17,0
2017,2017-04-08,NA,18,0
2017,2017-04-08,NA,19,1
2017,2017-04-08,NA,20,0
2017,2017-04-08,NA,21,0
2017,2017-04-08,NA,22,0
2017,2017-04-08,NA,23,0
2017,2017-04-08,NA,24,0
2017,2017-04-08,NA,25,0
2017,2017-04-08,NA,26,0
2017,2017-04-08,NA,27,0
2017,2017-04-08,NA,28,0
2017,2017-04-08,NA,29,0
2017,2017-04-08,NA,30,0
2017,2017-04-08,NA,31,0
2017,2017-04-08,NA,32,0
2017,2017-04-08,NA,33,0
2017,2017-04-08,NA,34,0
2017,2017-04-08,NA,35,0
2017,2017-04-08,NA,36,0
2017,2017-04-08,NA,37,0
2017,2017-04-21,NA,1,0
2017,2017-04-21,NA,2,0
2017,2017-04-21,NA,3,0
2017,2017-04-21,NA,4,0
2017,2017-04-21,NA,5,0
2017,2017-04-21,NA,6,0
2017,2017-04-21,NA,7,0
2017,2017-04-21,NA,8,0
2017,2017-04-21,NA,9,1
2017,2017-04-21,NA,10,0
2017,2017-04-21,NA,11,0
2017,2017-04-21,NA,1,0
2017,2017-04-21,NA,2,0
2017,2017-04-21,NA,3,1
2017,2017-04-21,NA,4,1
2017,2017-04-21,NA,5,1
2017,2017-04-21,NA,6,1
2017,2017-04-21,NA,7,0
2017,2017-04-21,NA,8,0
2017,2017-04-21,NA,9,0
2017,2017-04-21,NA,10,0
2017,2017-04-21,NA,11,1
2017,2017-04-21,NA,12,1
2017,2017-04-21,NA,13,1
2017,2017-04-21,NA,14,0
2017,2017-04-21,NA,15,0
2017,2017-04-21,NA,16,0
2017,2017-04-21,NA,17,0
2017,2017-04-21,NA,18,0
2017,2017-04-21,NA,19,0
2017,2017-04-21,NA,20,0
2017,2017-04-21,NA,21,1
2017,2017-04-21,NA,22,0
2017,2017-04-21,NA,23,0
2017,2017-04-21,NA,1,0
2017,2017-04-21,NA,2,0
2017,2017-04-21,NA,3,1
2017,2017-04-21,NA,4,1
2017,2017-04-21,NA,5,0
2017,2017-04-21,NA,6,0
2017,2017-04-21,NA,7,0
2017,2017-04-21,NA,8,0
2017,2017-04-21,NA,9,0
2017,2017-04-21,NA,10,0
2017,2017-04-21,NA,11,0
2017,2017-04-21,NA,12,0
2017,2017-04-21,NA,13,0
2017,2017-04-21,NA,14,0
2017,2017-04-21,NA,15,0
2017,2017-04-21,NA,16,0
2017,2017-04-22,NA,1,0
2017,2017-04-22,NA,2,0
2017,2017-04-22,NA,3,0
2017,2017-04-22,NA,4,0
2017,2017-04-22,NA,5,1
2017,2017-04-22,NA,6,0
2017,2017-04-22,NA,7,0
2017,2017-04-22,NA,8,0
2017,2017-04-22,NA,9,1
2017,2017-04-22,NA,10,0
2017,2017-04-22,NA,11,0
2017,2017-04-22,NA,12,0
2017,2017-04-22,NA,13,0
2017,2017-04-22,NA,14,0
2017,2017-04-22,NA,15,0
2017,2017-04-22,NA,16,0
2017,2017-04-22,NA,17,0
2017,2017-04-22,NA,18,0
2017,2017-04-22,NA,19,0
2017,2017-04-22,NA,20,0
2017,2017-04-22,NA,21,0
2017,2017-04-22,NA,22,0
2017,2017-04-22,NA,23,0
2017,2017-04-22,NA,24,0
2017,2017-04-22,NA,25,0
2017,2017-04-22,NA,26,0
2017,2017-04-22,NA,27,0
2017,2017-04-22,NA,28,0
2017,2017-04-22,NA,29,0
2017,2017-04-22,NA,30,0
2017,2017-04-22,NA,31,0
2017,2017-04-22,NA,32,0
2017,2017-04-22,NA,33,0
2017,2017-04-22,NA,34,0
2017,2017-04-22,NA,35,0
2017,2017-04-22,NA,36,0
2017,2017-04-22,NA,37,1
2017,2017-04-22,NA,38,0
2017,2017-04-22,NA,39,0
2017,2017-04-22,NA,40,0
2017,2017-04-22,NA,41,0
2017,2017-04-22,NA,42,0
2017,2017-04-22,NA,43,0
2017,2017-04-22,NA,44,1
2017,2017-04-22,NA,45,1
2017,2017-04-22,NA,46,0
2017,2017-04-22,NA,47,0
2017,2017-04-22,NA,48,0
2017,2017-04-22,NA,49,0
2017,2017-04-22,NA,50,0
2017,2017-04-22,NA,51,0
2017,2017-04-22,NA,52,0
2017,2017-04-22,NA,53,0
2017,2017-04-22,NA,54,1
2017,2017-04-22,NA,1,0
2017,2017-04-22,NA,2,0
2017,2017-04-22,NA,3,0
2017,2017-04-22,NA,4,0
2017,2017-04-22,NA,5,1
2017,2017-04-22,NA,6,0
2017,2017-04-22,NA,7,0
2017,2017-04-22,NA,8,0
2017,2017-04-22,NA,9,0
2017,2017-04-22,NA,10,1
2017,2017-04-22,NA,11,0
2017,2017-04-22,NA,12,0
2017,2017-04-22,NA,13,0
2017,2017-04-22,NA,14,0
2017,2017-04-22,NA,15,0
2017,2017-04-22,NA,16,0
2017,2017-04-22,NA,17,0
2017,2017-04-22,NA,18,1
2017,2017-04-22,NA,19,0
2017,2017-04-22,NA,20,0
2017,2017-04-22,NA,21,0
2017,2017-04-22,NA,22,0
2017,2017-04-22,NA,23,0
2017,2017-04-22,NA,24,0
2017,2017-04-22,NA,25,0
2017,2017-04-22,NA,26,0
2017,2017-04-22,NA,27,0
2017,2017-04-22,NA,28,0
2017,2017-04-22,NA,29,0
2017,2017-04-22,NA,30,0
2017,2017-04-22,NA,31,0
2017,2017-04-22,NA,32,0
2017,2017-04-22,NA,33,1
2017,2017-04-22,NA,34,1
2017,2017-04-22,NA,35,0
2017,2017-04-22,NA,36,0
2017,2017-04-22,NA,37,0
2017,2017-04-22,NA,38,0
2017,2017-04-22,NA,39,0
2017,2017-04-22,NA,40,0
2017,2017-04-22,NA,41,0
2017,2017-04-22,NA,42,0
2017,2017-04-22,NA,43,0
2017,2017-04-22,NA,44,0
2017,2017-04-22,NA,45,0
2017,2017-04-29,NA,1,0
2017,2017-04-29,NA,2,0
2017,2017-04-29,NA,3,0
2017,2017-04-29,NA,4,0
2017,2017-04-29,NA,5,0
2017,2017-04-29,NA,6,0
2017,2017-04-29,NA,7,0
2017,2017-04-29,NA,8,0
2017,2017-04-29,NA,9,0
2017,2017-04-29,NA,10,0
2017,2017-04-29,NA,11,0
2017,2017-04-29,NA,12,0
2017,2017-04-29,NA,13,0
2017,2017-04-29,NA,14,0
2017,2017-04-29,NA,15,0
2017,2017-04-29,NA,16,1
2017,2017-04-29,NA,17,1
2017,2017-04-29,NA,18,0
2017,2017-04-29,NA,19,0
2017,2017-04-29,NA,20,0
2017,2017-04-29,NA,21,0
2017,2017-04-29,NA,22,0
2017,2017-04-29,NA,23,0
2017,2017-04-29,NA,24,0
2017,2017-04-29,NA,25,0
2017,2017-04-29,NA,26,0
2017,2017-04-29,NA,27,0
2017,2017-04-29,NA,28,0
2017,2017-04-29,NA,29,0
2017,2017-04-29,NA,30,0
2017,2017-04-29,NA,31,0
2017,2017-04-29,NA,32,0
2017,2017-04-29,NA,33,0
2017,2017-04-29,NA,34,0
2017,2017-04-29,NA,35,0
2017,2017-04-29,NA,36,0
2017,2017-04-29,NA,37,0
2017,2017-04-29,NA,38,0
2017,2017-04-29,NA,39,0
2017,2017-04-29,NA,40,0
2017,2017-04-29,D,1,0
2017,2017-04-29,D,2,0
2017,2017-04-29,D,3,0
2017,2017-04-29,D,4,0
2017,2017-04-29,D,5,0
2017,2017-04-29,D,6,0
2017,2017-04-29,D,7,0
2017,2017-04-29,D,8,0
2017,2017-04-29,D,9,0
2017,2017-04-29,D,10,0
2017,2017-04-29,D,11,0
2017,2017-04-29,D,12,0
2017,2017-04-29,D,13,0
2017,2017-04-29,D,14,0
2017,2017-04-29,D,15,0
2017,2017-04-29,D,16,0
2017,2017-04-29,D,17,0
2017,2017-04-29,D,18,0
2017,2017-04-29,D,19,0
2017,2017-04-29,D,20,0
2017,2017-04-29,D,21,1
2017,2017-04-29,D,22,0
2017,2017-04-29,D,23,0
2017,2017-04-29,D,24,1
2017,2017-04-29,D,25,0
2017,2017-04-29,D,26,0
2017,2017-04-29,D,27,1
2017,2017-04-29,D,28,1
2017,2017-04-29,D,29,1
2017,2017-04-29,D,30,0
2017,2017-04-29,D,31,0
2017,2017-04-29,D,32,0
2017,2017-04-29,D,33,0
2017,2017-04-29,D,34,0
2017,2017-04-29,D,35,0
2017,2017-04-29,D,36,0
2017,2017-04-29,D,37,0
2017,2017-04-29,D,38,0
2017,2017-04-29,D,39,0
2017,2017-04-29,D,40,0
2017,2017-04-29,D,41,0
2017,2017-04-29,D,42,0
2017,2017-04-29,D,43,0
2017,2017-04-29,D,44,0
2017,2017-04-29,D,45,0
2017,2017-04-29,D,46,0
2017,2017-04-29,D,47,0
2017,2017-04-29,D,48,0
2017,2017-04-29,D,49,0
2017,2017-04-29,D,50,0
2017,2017-04-29,D,51,0
2017,2017-04-29,D,52,0
2017,2017-04-29,D,53,0
2017,2017-04-29,D,54,0
2017,2017-04-29,D,55,0
2017,2017-04-29,D,56,0
2017,2017-04-29,D,57,0
2017,2017-04-29,D,58,0
2017,2017-04-29,D,59,0
2017,2017-04-29,D,60,0
2017,2017-04-29,D,61,0
2017,2017-04-29,D,62,0
2017,2017-04-29,NA,1,0
2017,2017-04-29,NA,2,0
2017,2017-04-29,NA,3,0
2017,2017-04-29,NA,4,0
2017,2017-04-29,NA,5,0
2017,2017-04-29,NA,6,0
2017,2017-04-29,NA,7,0
2017,2017-04-29,NA,8,0
2017,2017-04-29,NA,9,0
2017,2017-04-29,NA,10,0
2017,2017-04-29,NA,11,0
2017,2017-04-29,NA,12,0
2017,2017-04-29,NA,13,0
2017,2017-04-29,NA,14,0
2017,2017-04-29,NA,15,0
2017,2017-04-29,NA,16,1
2017,2017-04-29,NA,17,0
2017,2017-04-29,NA,18,0
2017,2017-04-29,NA,19,0
2017,2017-04-30,NA,1,0
2017,2017-04-30,NA,2,0
2017,2017-04-30,NA,3,0
2017,2017-04-30,NA,4,0
2017,2017-04-30,NA,5,0
2017,2017-04-30,NA,6,0
2017,2017-04-30,NA,7,0
2017,2017-04-30,NA,8,0
2017,2017-04-30,NA,9,0
2017,2017-04-30,NA,10,1
2017,2017-04-30,NA,11,0
2017,2017-04-30,NA,12,0
2017,2017-04-30,NA,13,1
2017,2017-04-30,NA,14,0
2017,2017-04-30,NA,15,0
2017,2017-04-30,NA,16,0
2017,2017-04-30,NA,17,0
2017,2017-04-30,NA,18,0
2017,2017-04-30,NA,19,0
2017,2017-04-30,NA,20,0
2017,2017-04-30,NA,21,2
2017,2017-04-30,NA,22,0
2017,2017-04-30,NA,23,0
2017,2017-04-30,NA,24,0
2017,2017-04-30,NA,25,0
2017,2017-04-30,NA,26,0
2017,2017-04-30,NA,27,0
2017,2017-04-30,NA,28,0
2017,2017-04-30,NA,29,0
2017,2017-04-30,NA,30,0
2017,2017-04-30,NA,31,0
2017,2017-04-30,NA,32,0
2017,2017-04-30,NA,33,0
2017,2017-04-30,NA,34,0
2017,2017-04-30,NA,35,0
2017,2017-04-30,NA,36,0
2017,2017-04-30,NA,37,0
2017,2017-04-30,NA,38,0
2017,2017-04-30,NA,39,0
2017,2017-04-30,NA,40,1
2017,2017-04-30,NA,41,0
2017,2017-04-30,NA,42,0
2017,2017-04-30,NA,43,0
2017,2017-04-30,NA,44,0
2017,2017-04-30,NA,45,0
2017,2017-04-30,NA,46,0
2017,2017-04-30,NA,47,0
2017,2017-04-30,NA,48,0
2017,2017-04-30,NA,49,0
2017,2017-04-30,NA,50,0
2017,2017-04-30,NA,51,0
2017,2017-04-30,NA,52,0
2018,2018-04-28,NA,1,1
